Processo,Numero AI,SGUF,Razao Social,CNPJ/CPF,Data autuação,vlmulta,Ultima Movimentacao,Data e Valor Pago,Situacao Atual,dt decisao 1a,decisao 1a,dt recurso,dt decisao 2a,Decisao 2a,Decisao Definitiva,Processo Encerrado,Decisao de Procedência,Dívida Ativa
14152019380202241,222744383,PR,COOPERATIVA DE CREDITO EVOLUA,10311218000110,11/02/2022 00:00:00," R$  3.418,18 ",10/26/2022,26-10-2022 - R$1709.09,Arquivado - pago administrativamente,25/07/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152120179202213,223752363,GO,SAO MIGUEL INCORPORACOES E PARTICIPACOES SA,10307397000112,02/08/2022 00:00:00," R$  6.052,04 ",3/29/2023,29-03-2023 - R$3026.02,Arquivado - pago administrativamente,17/02/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152134769202215,223898261,GO,SAO MIGUEL INCORPORACOES E PARTICIPACOES SA,10307397000112,26/08/2022 00:00:00," R$  6.133,99 ",3/29/2023,29-03-2023 - R$3067.00,Arquivado - pago administrativamente,17/02/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152003587202201,222586451,MG,ILUSTRE DISTRIBUIDOR ATACADISTA LTDA,10297699000157,12/01/2022 00:00:00," R$  9.745,31 ",1/20/2023,20-01-2023 - R$4872.66,Arquivado - pago administrativamente,26/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152166879202165,221962247,RJ,APSEG APOIO A SEGURANCA DO TRABALHO LTDA,10268543000148,29/09/2021 00:00:00," R$  12.730,48 ",7/17/2023,,Enviado inscrição DAU (PGFN),11/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152019371202331,224859862,GO,BISNAGO INDUSTRIA DE EMBALAGENS LTDA,10268112000181,14/02/2023 00:00:00," R$  7.500,28 ",4/18/2023,18-04-2023 - R$3750.14,Arquivado - pago administrativamente,06/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152101881202270,223569381,GO,C. C. A. SERVICOS AGRICOLAS LTDA,10263266000180,01/07/2022 00:00:00," R$  6.485,17 ",4/6/2023,23-01-2023 - R$3242.58,Enviado inscrição DAU (PGFN),15/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152165104202172,221944494,MG,NOROESTE MG BEBIDAS LTDA,10260716000181,28/09/2021 00:00:00," R$  5.674,52 ",12/28/2022,28-12-2022 - R$2837.26,Arquivado - pago administrativamente,12/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152199609202131,222289163,SP,5M COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA.,10250585000747,22/11/2021 00:00:00," R$  254.640,85 ",8/3/2023,03-08-2023 - R$127320.42,Arquivado - pago administrativamente,06/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152080935202175,221112413,SP,5M COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA.,10250585000151,26/05/2021 00:00:00," R$  176.864,71 ",4/5/2023,05-04-2023 - R$88432.36,Arquivado - pago administrativamente,23/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46208004092201990,217536506,GO,INSTITUTO DE TERAPIA INTENSIVA DAS AMERICAS LTDA,10249724000127,28/5/2019," R$  5.555,59 ",11/21/2019,31/10/2019 - R$2777.80,Arquivado,30/9/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152011816202091,219147876,GO,INSTITUTO DE TERAPIA INTENSIVA DAS AMERICAS LTDA,10249724000127,4/2/2020," R$  8.706,74 ",2/23/2022,,Enviado p/ PFN,16/6/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46220011578201916,218725906,SC,CONSTRUCOES SCHOROEDER EIRELI,10249046000100,6/11/2019," R$  14.491,87 ",3/29/2021,12/02/2021 - R$7245.94,Arquivado,8/1/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152173620202171,222029633,PA,HOSPITAL SANTA TEREZINHA LTDA.,10246288000132,07/10/2021 00:00:00," R$  8.623,36 ",2/23/2023,23-02-2023 - R$4311.68,Arquivado - pago administrativamente,18/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46215016804201924,218398913,RJ,LAYNE DO BRASIL SONDAGENS S.A.,10242636000101,23/9/2019," R$  17.554,76 ",11/26/2022,22/03/2022 - R$8777.38,Arquivado,23/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46232001011201901,217403701,RJ,E. T. GOMES CONFECCOES DE ROUPAS,10213102000149,10/5/2019," R$  8.579,33 ",12/17/2022,24/02/2022 - R$4289.67,Arquivado,8/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152087701202230,223427586,GO,GAP - GESTAO AMBIENTAL & PROJETOS LTDA,10190306000101,08/06/2022 00:00:00," R$  6.719,29 ",10/28/2022,28-10-2022 - R$3359.64,Arquivado - pago administrativamente,19/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46213015438201914,218245971,PE,MONDELEZ BRASIL NORTE NORDESTE LTDA,10144076000144,30/8/2019," R$  42.080,47 ",5/4/2022,20/04/2022 - R$21040.24,Arquivado,30/12/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46219021634201960,218721161,SP,HOTELARIA ACCOR BRASIL S/A,09967852000127,5/11/2019," R$  131.113,20 ",6/23/2023,29/05/2023 - R$65556.60,Arquivado,10/10/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46220011559201990,218723563,SC,S.I. FLORIANOPOLIS TELECOMUNICACOES LTDA,09722498000170,6/11/2019," R$  2.893,54 ",2/11/2021,29/01/2021 - R$1446.77,Arquivado,21/12/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152018163202071,219210811,PA,MARCO COELHO SERVICOS EIRELI,09675221000134,4/3/2020," R$  142.925,32 ",5/6/2022,,Enviado p/ PFN,17/3/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152087970202115,221182764,PA,MARCO COELHO SERVICOS EIRELI,09675221000134,07/06/2021 00:00:00," R$  181.733,46 ",7/14/2023,,Enviado inscrição DAU (PGFN),30/11/2022 00:00:00,Decisão procedente,08/02/2023 00:00:00,,,SIM,SIM,SIM,SIM
14152182433202188,222117737,MG,AZM EMPREENDIMENTOS IMOBILIARIOS LTDA,09662879000101,25/10/2021 00:00:00," R$  12.432,93 ",1/12/2023,12-01-2023 - R$6216.46,Arquivado - pago administrativamente,23/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152110255202274,223653128,MS,AMBIENT REFLORESTADORA EIRELI,09662290000103,18/07/2022 00:00:00," R$  17.676,57 ",7/19/2023,25-10-2022 - R$8838.28,Arquivado - PGFN pago,29/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152016015202284,222710730,SC,"BERKENBROCK, MORATELLI & SCHUTZ ADVOGADOS ASSOCIADOS",09656345000172,07/02/2022 00:00:00," R$  9.657,52 ",11/29/2022,29-11-2022 - R$4828.76,Arquivado - pago administrativamente,18/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152159840202191,221893831,MG,CMP MONTAGENS INDUSTRIAIS LTDA,09646672000143,20/09/2021 00:00:00," R$  23.534,54 ",6/16/2023,11-01-2023 - R$11767.27,Enviado inscrição DAU (PGFN),22/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
47747004671201906,218085753,MG,GABRIELE JEAN BOU KARIM,09642324000106,12/8/2019," R$  14.544,29 ",11/8/2021,09/08/2021 - R$7272.15,Arquivado,19/7/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46212015491201917,218921501,PR,SYKES DO BRASIL SERVICOS DE TELEATENDIMENTO PARA CLIENT,09638851000139,10/12/2019," R$  23.935,38 ",3/24/2023,20/10/2021 - R$11967.69,Arquivado,14/9/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46226003406201919,218917350,TO,PRANDINI & OLIVEIRA LTDA,09637873000184,9/12/2019," R$  30.257,93 ",7/24/2023,,Enviado p/ PFN,1/6/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152206065202251,224611071,RS,GEBB WORK INDUSTRIA DE MOVEIS LTDA,09634476000159,21/12/2022 00:00:00," R$  3.184,05 ",6/16/2023,16-06-2023 - R$3502.45,Arquivado - pago administrativamente,22/05/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152194558202151,222238984,PA,I S CAMPOS ATACADISTA E DISTRIBUIDORA LTDA,09634089000112,11/11/2021 00:00:00," R$  79.223,41 ",5/26/2023,,Enviado inscrição DAU (PGFN),03/02/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152008867202206,222639253,RJ,CONFIARE SAUDE ASSISTENCIA DOMICILIAR LTDA,09625647000183,26/01/2022 00:00:00," R$  25.528,26 ",1/31/2023,31-01-2023 - R$30889.19,Arquivado - pago administrativamente,24/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152223142202157,222524481,SP,TRANSPARENCY LOGISTICA E TRANSPORTES LTDA.,09621639000169,28/12/2021 00:00:00," R$  2.699,12 ",8/9/2023,09-08-2023 - R$1349.56,Arquivado - pago administrativamente,06/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152028944202317,224955594,PI,AGROPECUARIA LAVORO LTDA,09614350000112,02/03/2023 00:00:00," R$  6.274,52 ",6/9/2023,09-06-2023 - R$3137.26,Arquivado - pago administrativamente,15/05/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46215017104201957,218439245,RJ,M4 PRODUTOS E SERVICOS S.A.,09614276000134,26/9/2019," R$  2.939,50 ",12/23/2022,21/09/2022 - R$1469.75,Arquivado,15/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152110163202111,221400885,RJ,M4 PRODUTOS E SERVICOS S.A.,09614276000134,07/07/2021 00:00:00," R$  9.675,75 ",7/17/2023,,Enviado inscrição DAU (PGFN),11/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152000837202243,222559403,RN,OUROFERTIL NORDESTE LTDA,09608037000171,04/01/2022 00:00:00," R$  6.169,10 ",8/10/2023,,Enviado inscrição DAU (PGFN),10/10/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152035873202228,222909307,MG,AUBICON INDUSTRIA E COMERCIO LTDA.,09603174000113,14/03/2022 00:00:00," R$  9.446,81 ",4/11/2023,11-04-2023 - R$4723.40,Arquivado - pago administrativamente,27/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46281001513201948,218372205,BA,LIPARI MINERACAO LTDA,09600534000123,18/9/2019," R$  26.905,53 ",5/23/2023,,Enviado p/ PFN,3/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152178210202116,222075503,RJ,PRIME ADMINISTRACAO E SERVICOS EIRELI,09596536000196,18/10/2021 00:00:00," R$  107.313,20 ",7/17/2023,,Enviado inscrição DAU (PGFN),22/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
46214005772201941,216526388,PI,CONSTRUTORA SUCESSO SA,09588906000143,18/7/2019," R$  194.455,47 ",4/23/2021,,Enviado p/ PFN,8/10/2019,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46883000590201900,218562322,RJ,CONSERV IGUACU PRESTACAO DE SERVICOS DE LIMPEZA LTDA,09588780000107,15/10/2019," R$  23.412,80 ",7/6/2023,28/09/2022 - R$11706.40,Arquivado,9/8/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152013613202200,222686715,MG,MS ENGENHARIA CONSTRUÇÕES LTDA,09585596000103,02/02/2022 00:00:00," R$  3.254,29 ",6/26/2023,31-03-2023 - R$1627.14,Arquivado - PGFN pago,26/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152180591202101,222099313,RJ,LOGUM LOGISTICA S A,09584935000137,21/10/2021 00:00:00," R$  8.177,05 ",11/30/2022,30-11-2022 - R$4088.52,Arquivado - pago administrativamente,11/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46215009271201924,217544975,RJ,HOSPITAL NORTE D 'OR DE CASCADURA S.A,09578217000158,29/5/2019," R$  73.300,01 ",4/28/2023,16/09/2022 - R$36650.01,Arquivado,6/9/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152039048202383,225056631,PR,TRANSPORTE RODOVIARIO 1500 LTDA,09576958000108,21/03/2023 00:00:00," R$  56.438,49 ",7/7/2023,07-07-2023 - R$28219.24,Arquivado - pago administrativamente,15/06/2023 00:00:00,Decisão procedente,05/07/2023 00:00:00,,,SIM,SIM,SIM,NAO
14152020903202200,222759607,PR,TRANSPORTE RODOVIARIO 1500 LTDA,09576958000108,15/02/2022 00:00:00," R$  56.920,32 ",8/15/2022,11-08-2022 - R$28460.16,Arquivado - pago administrativamente,21/07/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152121301202261,223763586,SC,TEXTIL CRISTINA LTDA,09571292000197,04/08/2022 00:00:00," R$  17.911,48 ",12/28/2022,28-12-2022 - R$8955.74,Arquivado - pago administrativamente,08/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
47747004393201989,217969453,MG,ATUAL SERVICE LTDA,09564708000140,26/7/2019," R$  27.195,85 ",10/18/2021,13/08/2021 - R$13597.93,Arquivado,16/7/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152019362202005,219222941,BA,AGROPECUARIA NOSSA SENHORA DO BONSUCESSO LTDA,09558615000102,18/2/2020," R$  15.697,24 ",4/10/2023,02/01/2023 - R$7848.62,Arquivado,3/11/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152090420202264,223454770,CE,CSR - CONSTRUCOES E SERVICOS RODOVIARIOS LTDA EM,09539563000127,14/06/2022 00:00:00," R$  25.870,83 ",4/10/2023,10-04-2023 - R$12935.42,Arquivado - pago administrativamente,06/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152060865202210,223159221,MS,RZ AGRICOLA CAARAPO LTDA,09538958000105,27/04/2022 00:00:00," R$  207.914,61 ",3/10/2023,,Arquivado - PGFN pago,13/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46206007385201949,218351194,DF,FBZ COMERCIO DE CARNES EIRELI,09524656000188,16/9/2019," R$  14.536,23 ",7/27/2022,08/06/2022 - R$7268.12,Arquivado,19/7/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46215005186201997,217059066,RJ,SEADRILL SERVICOS DE PETROLEO LTDA,09521059000108,27/3/2019," R$  39.744,18 ",5/18/2023,07/07/2022 - R$19872.09,Arquivado,10/6/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152215104202121,222444100,GO,WIRELESS COMM SERVICES LTDA,09520219000196,13/12/2021 00:00:00," R$  25.844,64 ",9/16/2022,16-09-2022 - R$12922.32,Arquivado - pago administrativamente,01/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152155074202196,221846662,SC,COOPERATIVA DE CREDITO DA FOZ DO RIO ITAJAI ACU - CREDI,09512539000102,13/09/2021 00:00:00," R$  3.145,43 ",3/8/2023,04-11-2022 - R$786.36,Enviado inscrição DAU (PGFN),20/10/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
46206009665201991,218841493,DF,MV SERVICE ASSEIO E CONSERVACAO EIRELI,09508282000107,26/11/2019," R$  7.335,11 ",5/9/2022,,Enviado p/ PFN,25/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46261001387201960,217053840,SP,RIBEIRA BEER DISTRIBUIDORA DE BEBIDAS LTDA,09491435000150,29/3/2019," R$  7.306,18 ",8/2/2022,09/06/2022 - R$3653.09,Arquivado,31/8/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46281001507201991,218364644,BA,FAZENDA PROGRESSO LTDA,09482129000158,17/9/2019," R$  60.917,44 ",6/21/2022,13/12/2021 - R$30458.72,Arquivado,26/10/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152037978202131,220697248,SP,NOVA PIFFERPRINT GRAFICA E EDITORA LTDA,09479295000103,23/03/2021 00:00:00," R$  8.766,81 ",3/28/2022,24-03-2022 - R$4383.40,Arquivado - pago administrativamente,17/03/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
47427000747201939,217985831,RJ,C-INNOVATION DO BRASIL SERVICOS DE ROBOTICA SUBMARINA LTDA,09477772000193,31/7/2019," R$  7.277,24 ",6/30/2023,09/11/2022 - R$3638.62,Arquivado,18/10/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46225000795201931,217323146,RR,RICCA COMERCIO LTDA,09474003000131,30/4/2019," R$  11.619,31 ",9/15/2021,08/07/2019 - R$5809.66,Arquivado,26/6/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46260002965201995,217645135,SP,ATITUDE SERVICOS DE PORTARIA E LIMPEZA EIRELI,09468227000130,13/6/2019," R$  8.888,67 ",4/6/2020,,Enviado p/ PFN,21/10/2019,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152213325202164,222426314,PR,GUERRO & PAGNUSSAT LTDA,09461639000149,09/12/2021 00:00:00," R$  80.828,02 ",2/27/2023,,Enviado inscrição DAU (PGFN),05/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
46212005979201936,217323847,PR,B & B COMERCIO DE BEBIDAS EIRELI,09454827000140,30/4/2019," R$  2.633,12 ",12/11/2019,03/11/2019 - R$1316.56,Arquivado,11/9/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46207005876201945,217943942,ES,VIX TRANSPORTES DEDICADOS LTDA,09452900000144,23/7/2019," R$  241.126,88 ",12/6/2022,21/09/2022 - R$120563.44,Arquivado,23/8/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152102521202295,223575780,ES,VIX TRANSPORTES DEDICADOS LTDA,09452900000144,04/07/2022 00:00:00," R$  292.650,52 ",7/31/2023,,Arquivado - PGFN pago,24/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46206009659201934,218840594,DF,MAXIMUS TRANSPORTE ESCOLAR E TURISMO EIRELI,09452016000100,26/11/2019," R$  10.976,15 ",1/27/2023,,Arquivado,25/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152034483202150,220662291,SP,SOLUCOES SERVICOS TERCEIRIZADOS- EIRELI,09445502000109,17/03/2021 00:00:00," R$  265.659,51 ",4/4/2023,04-04-2023 - R$132829.76,Arquivado - pago administrativamente,21/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46206002846201997,217091601,DF,ACAO SOCIAL RENASCER,09441600000160,1/4/2019," R$  2.983,05 ",11/29/2019,02/10/2019 - R$1491.52,Arquivado,27/8/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
47998001497201980,216908507,SP,REDETREL - REDE TRANSACOES ELETRONICAS LTDA,09437293000143,7/3/2019," R$  11.674,14 ",9/5/2019,21/07/2019 - R$5837.07,Arquivado,2/7/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152053613202234,223086703,GO,PCH COMERCIO DE CARNES LTDA,09429354000120,12/04/2022 00:00:00," R$  6.660,76 ",10/13/2022,13-10-2022 - R$3330.38,Arquivado - pago administrativamente,13/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152074928202134,221052887,SP,GRUPOCARD COMERCIO DE CARTOES TELEFONICOS LTDA,09427183000109,18/05/2021 00:00:00," R$  64.589,16 ",4/28/2023,28-04-2023 - R$32294.58,Arquivado - pago administrativamente,27/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152144005202238,223990621,CE,CLINICA MEDICA E ODONTOLOGICA SAUDE INCLUSAO MEDICINA L,09407153000122,06/09/2022 00:00:00," R$  53.944,15 ",2/17/2023,17-02-2023 - R$26972.08,Arquivado - pago administrativamente,26/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46202007560201938,218694202,AM,TAWRUS SEGURANCA E VIGILANCIA LTDA,09406386000100,31/10/2019," R$  208.843,88 ",5/14/2022,,Enviado p/ PFN,17/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
47999004340201904,217948839,SP,SHIBATA COMERCIAL ATACADISTA DE MERCADORIAS EM GERAL LT,09358143000144,24/7/2019," R$  6.182,23 ",5/15/2023,,Enviado p/ PFN,22/9/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
47747002545201917,217224091,MG,EUMACO COMERCIAL LTDA,09353578000104,11/4/2019," R$  6.103,20 ",8/26/2019,05/08/2019 - R$3051.60,Arquivado,19/7/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152102642202156,221326596,MG,SUPERMERCADOS MARINHO DE CARANGOLA LTDA,09352161000119,29/06/2021 00:00:00," R$  12.826,36 ",4/27/2023,27-04-2023 - R$6413.18,Arquivado - pago administrativamente,30/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220005046201940,217498558,SC,CAIS DO ATLANTICO INDUSTRIA E COMERCIO DE PESCADOS EIRE,09350944000163,23/5/2019," R$  23.470,87 ",9/28/2020,22/09/2020 - R$11735.44,Arquivado,5/8/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152046818202263,223018759,SC,CAIS DO ATLANTICO INDUSTRIA E COMERCIO DE PESCADOS EIRE,09350944000163,30/03/2022 00:00:00," R$  24.891,08 ",12/8/2022,08-12-2022 - R$12445.54,Arquivado - pago administrativamente,21/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46206006015201994,217920063,DF,SADIF COMERCIO DE VEICULOS LTDA,09348217000161,18/7/2019," R$  5.430,20 ",3/11/2020,02/12/2019 - R$2715.10,Arquivado,12/11/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152017329202202,222723874,DF,SADIF COMERCIO DE VEICULOS LTDA,09348217000161,08/02/2022 00:00:00," R$  6.625,64 ",6/16/2023,,Enviado inscrição DAU (PGFN),24/02/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152071666202156,221020268,RN,ZELO RECURSOS HUMANOS EIRELI,09347115000121,12/05/2021 00:00:00," R$  10.865,48 ",9/15/2022,15-09-2022 - R$5432.74,Arquivado - pago administrativamente,30/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46281002138201953,218972679,BA,,,18/12/2019," R$  7.378,52 ",7/6/2022,06/04/2022 - R$3689.26,Arquivado,14/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152004114202051,219071268,MG,CARDAN ENGENHARIA S/A,09329077000184,20/1/2020," R$  36.742,55 ",8/18/2022,09/08/2022 - R$18371.28,Arquivado,27/7/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46259003292201920,218060696,SP,MERCURIO PRESTADORA DE SERVICOS DE PORTARIA E LIMPEZA L,09322277000105,14/8/2019," R$  17.627,34 ",9/29/2022,05/09/2022 - R$8813.67,Arquivado,19/8/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152008489202091,219114889,RJ,I DON FRANCESCO LATICINIOS LTDA.,09312868000100,29/1/2020," R$  2.615,04 ",5/19/2023,28/09/2022 - R$1307.52,Arquivado,13/9/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152159850202127,221893938,MG,GRIFE DO PAO EIRELI,09299907000178,20/09/2021 00:00:00," R$  3.017,91 ",7/10/2023,10-07-2023 - R$1508.96,Arquivado - pago administrativamente,28/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152145477202216,224005341,GO,MAIS PVC INDUSTRIA E COMERCIO LTDA EM RECUPERACAO JUDIC,09289573000151,08/09/2022 00:00:00," R$  9.148,30 ",11/11/2022,11-11-2022 - R$4574.15,Arquivado - pago administrativamente,25/10/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152011711202202,222667699,DF,AVAL EMPRESA DE SEGURANCA LTDA,09284699000133,31/01/2022 00:00:00," R$  3.312,82 ",3/24/2023,24-03-2023 - R$1656.41,Arquivado - pago administrativamente,24/02/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152045388202262,223004456,PR,LATICINIOS SANTA INEZ LTDA,09282108000199,29/03/2022 00:00:00," R$  3.137,23 ",1/23/2023,,Arquivado - PGFN pago,02/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152103966202292,223590231,AL,HOTEIS SALINAS S/A,09276932000136,06/07/2022 00:00:00," R$  54.338,26 ",7/10/2023,10-07-2023 - R$27169.13,Arquivado - pago administrativamente,10/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46206002834201962,217091539,DF,VISAN SEGURANCA PRIVADA EIRELI,09267406000100,29/3/2019," R$  212.343,80 ",4/20/2021,,Enviado p/ PFN,27/8/2019,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152025950202070,219288631,DF,VISAN SEGURANCA PRIVADA EIRELI,09267406000100,29/2/2020," R$  196.138,38 ",6/2/2023,,Enviado p/ PFN,18/8/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152225739202136,222550457,AC,MONTEIRO & SOARES CONSTRUCOES LTDA,09257500000188,31/12/2021 00:00:00," R$  47.927,38 ",12/12/2022,,Enviado inscrição DAU (PGFN),15/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152188292202298,224433342,PR,ON PETRO - DISTRIBUIDORA DE COMBUSTIVEIS LTDA.,09250921000187,22/11/2022 00:00:00," R$  17.725,51 ",4/24/2023,24-04-2023 - R$19498.06,Arquivado - pago administrativamente,16/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46255000668201984,217054561,SP,MOVEIS ESPLANADA LTDA,09184779000117,27/3/2019," R$  18.716,05 ",6/22/2020,23/10/2019 - R$9358.02,Arquivado,10/10/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152023010202399,224896253,PR,TRANSLIFE.HORUS - HOME CARE REMOCAO/UTI EM SAUDE LTDA.,09178614000132,23/02/2023 00:00:00," R$  6.683,73 ",6/29/2023,29-06-2023 - R$3341.86,Arquivado - pago administrativamente,16/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
47998001499201979,216900999,SP,CAPGEMINI BUSINESS SERVICES BRASIL - ASSESSORIA EMPRESA,09165392000113,7/3/2019," R$  12.335,43 ",7/23/2019,18/07/2019 - R$6167.72,Arquivado,2/7/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152002752202208,222578556,SP,SEMANTIX TECNOLOGIA EM SISTEMA DE INFORMACAO S.A.,09162524000153,10/01/2022 00:00:00," R$  40.428,06 ",8/8/2023,08-08-2023 - R$20214.03,Arquivado - pago administrativamente,10/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
